"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1500000US261635543001","Block Group 1, Census Tract 5543, Wayne County, Michigan","914","855","528","310","1","0","0","16","59","53","17","12","2","0","15","5","0","0","2","0","0","0","0","0","0","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635543002","Block Group 2, Census Tract 5543, Wayne County, Michigan","1055","984","628","332","0","10","0","14","71","70","26","20","3","0","9","3","1","0","7","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635543003","Block Group 3, Census Tract 5543, Wayne County, Michigan","1559","1442","810","580","5","16","0","31","117","103","37","22","7","0","26","4","2","0","1","0","0","4","0","0","0","14","7","3","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635543004","Block Group 4, Census Tract 5543, Wayne County, Michigan","1629","1493","985","464","5","15","0","24","136","124","50","33","2","0","26","6","2","0","4","0","0","1","0","0","0","12","7","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635544001","Block Group 1, Census Tract 5544, Wayne County, Michigan","1714","1625","592","997","7","11","1","17","89","76","23","9","5","0","25","6","1","0","3","0","0","4","0","0","0","10","8","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635544002","Block Group 2, Census Tract 5544, Wayne County, Michigan","1690","1548","715","757","13","24","1","38","142","116","58","24","4","0","20","5","0","0","4","0","0","1","0","0","0","23","22","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635545001","Block Group 1, Census Tract 5545, Wayne County, Michigan","1203","1106","700","369","7","11","0","19","97","89","30","17","11","0","19","1","2","0","8","0","0","1","0","0","0","8","2","0","0","0","2","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635545002","Block Group 2, Census Tract 5545, Wayne County, Michigan","1563","1445","641","754","10","10","0","30","118","107","37","22","4","0","29","3","1","0","11","0","0","0","0","0","0","10","1","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635546001","Block Group 1, Census Tract 5546, Wayne County, Michigan","2001","1874","1159","666","2","5","2","40","127","119","25","25","17","0","42","5","2","0","2","1","0","0","0","0","0","8","4","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635546002","Block Group 2, Census Tract 5546, Wayne County, Michigan","1755","1611","1147","417","12","7","0","28","144","138","55","30","8","1","33","8","1","0","2","0","0","0","0","0","0","6","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635547001","Block Group 1, Census Tract 5547, Wayne County, Michigan","1045","980","576","348","5","18","1","32","65","58","21","13","1","0","19","1","3","0","0","0","0","0","0","0","0","6","3","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1500000US261635547002","Block Group 2, Census Tract 5547, Wayne County, Michigan","2252","2145","938","1154","6","19","0","28","107","100","25","25","3","0","41","4","0","0","2","0","0","0","0","0","0","7","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635548001","Block Group 1, Census Tract 5548, Wayne County, Michigan","1737","1666","376","1258","0","12","0","20","71","65","23","15","1","1","10","7","0","0","7","1","0","0","0","0","0","6","0","0","0","1","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635548002","Block Group 2, Census Tract 5548, Wayne County, Michigan","816","763","369","381","1","7","0","5","53","48","17","7","8","0","9","4","1","0","2","0","0","0","0","0","0","5","1","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635548003","Block Group 3, Census Tract 5548, Wayne County, Michigan","1058","1001","423","546","3","9","0","20","57","49","15","6","4","1","19","3","0","1","0","0","0","0","0","0","0","8","3","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635549001","Block Group 1, Census Tract 5549, Wayne County, Michigan","1765","1660","427","1193","3","24","0","13","105","92","40","10","4","0","19","11","4","0","4","0","0","0","0","0","0","11","9","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635549002","Block Group 2, Census Tract 5549, Wayne County, Michigan","1587","1487","749","683","1","23","0","31","100","89","33","7","6","2","27","2","1","0","11","0","0","0","0","0","0","11","7","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635551001","Block Group 1, Census Tract 5551, Wayne County, Michigan","1674","1556","938","583","5","18","0","12","118","103","37","19","11","0","28","0","2","0","4","0","0","0","0","2","0","15","12","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635551002","Block Group 2, Census Tract 5551, Wayne County, Michigan","1585","1461","773","638","7","21","0","22","124","115","43","22","7","0","38","2","2","0","1","0","0","0","0","0","0","7","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635551003","Block Group 3, Census Tract 5551, Wayne County, Michigan","1438","1313","839","440","7","16","0","11","125","120","40","32","11","0","15","7","2","0","3","1","0","8","0","1","0","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635553001","Block Group 1, Census Tract 5553, Wayne County, Michigan","1886","1785","437","1281","1","27","0","39","101","97","28","21","3","0","36","2","1","0","5","0","0","1","0","0","0","4","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635553002","Block Group 2, Census Tract 5553, Wayne County, Michigan","72","65","33","25","2","1","0","4","7","7","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635553003","Block Group 3, Census Tract 5553, Wayne County, Michigan","1444","1355","462","844","12","16","0","21","89","79","38","7","1","0","13","6","5","1","4","2","0","2","0","0","0","9","2","1","0","0","0","0","1","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"1500000US261635554011","Block Group 1, Census Tract 5554.01, Wayne County, Michigan","1228","1183","159","987","1","18","2","16","45","35","15","6","3","0","3","2","0","2","4","0","0","0","0","0","0","8","3","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635554012","Block Group 2, Census Tract 5554.01, Wayne County, Michigan","1690","1645","238","1374","4","5","2","22","45","42","18","9","1","0","6","3","1","0","4","0","0","0","0","0","0","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635555001","Block Group 1, Census Tract 5555, Wayne County, Michigan","1462","1396","439","915","8","15","0","19","66","61","25","6","2","0","21","5","0","0","2","0","0","0","0","0","0","5","1","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635555002","Block Group 2, Census Tract 5555, Wayne County, Michigan","1588","1512","484","1014","0","6","1","7","76","61","25","13","1","0","12","4","0","0","6","0","0","0","0","0","0","13","4","2","0","0","3","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635556001","Block Group 1, Census Tract 5556, Wayne County, Michigan","1211","1158","574","565","3","3","0","13","53","45","15","5","2","0","17","3","0","0","3","0","0","0","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635556002","Block Group 2, Census Tract 5556, Wayne County, Michigan","1476","1394","674","684","0","15","1","20","82","77","16","11","10","0","29","6","1","0","4","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635561001","Block Group 1, Census Tract 5561, Wayne County, Michigan","1106","1016","825","107","6","38","0","40","90","84","19","26","4","0","28","0","0","0","5","0","0","0","0","1","1","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635561002","Block Group 2, Census Tract 5561, Wayne County, Michigan","1175","1094","888","156","4","26","0","20","81","78","25","19","5","0","26","0","1","0","2","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635561003","Block Group 3, Census Tract 5561, Wayne County, Michigan","1079","998","819","112","3","42","0","22","81","76","12","27","8","0","27","0","0","0","2","0","0","0","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635562001","Block Group 1, Census Tract 5562, Wayne County, Michigan","1300","1247","1011","189","3","30","0","14","53","52","13","14","8","0","13","0","0","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635562002","Block Group 2, Census Tract 5562, Wayne County, Michigan","1483","1390","1092","181","3","101","0","13","93","88","10","16","12","0","46","0","0","0","2","0","0","2","0","0","0","5","1","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635563001","Block Group 1, Census Tract 5563, Wayne County, Michigan","1487","1404","1134","116","2","126","0","26","83","80","8","16","13","5","36","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635563002","Block Group 2, Census Tract 5563, Wayne County, Michigan","1776","1715","1514","76","4","106","0","15","61","57","8","13","14","0","17","1","1","0","3","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635564001","Block Group 1, Census Tract 5564, Wayne County, Michigan","2449","2361","2043","76","4","227","0","11","88","86","1","24","20","1","38","0","0","0","1","0","0","0","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635564002","Block Group 2, Census Tract 5564, Wayne County, Michigan","2059","1945","1719","119","1","91","2","13","114","112","14","23","35","1","37","0","0","0","1","0","0","0","1","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635565001","Block Group 1, Census Tract 5565, Wayne County, Michigan","2172","2074","1819","118","0","121","0","16","98","86","12","15","16","1","34","4","1","0","2","0","0","1","0","0","0","8","3","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635566001","Block Group 1, Census Tract 5566, Wayne County, Michigan","1379","1309","1197","32","3","59","1","17","70","70","3","13","15","0","36","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635566002","Block Group 2, Census Tract 5566, Wayne County, Michigan","2048","1969","1873","28","0","58","0","10","79","74","11","16","11","0","34","0","0","0","0","0","0","2","0","0","0","5","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635567001","Block Group 1, Census Tract 5567, Wayne County, Michigan","1088","1024","942","58","0","18","1","5","64","63","4","8","8","2","35","3","0","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635567002","Block Group 2, Census Tract 5567, Wayne County, Michigan","1592","1517","1382","21","1","103","0","10","75","75","1","7","19","0","42","2","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635568001","Block Group 1, Census Tract 5568, Wayne County, Michigan","1810","1717","1635","22","1","48","0","11","93","83","7","19","17","0","34","4","0","0","0","2","0","0","0","0","0","10","6","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
